Time ,_Load ,_Extension ,Time 2,_Load 2,_Extension 2,Time 3,_Load 3,_Extension 3
sec,N,mm,sec,N,mm,sec,N,mm
38.48300171,-8.327567101,2.227071207,34.24599838,-8.324649811,2.283325186,33.04499817,-8.447751999,2.280425979
38.58300018,-8.375699043,2.236531582,34.34600067,-8.382328033,2.293752041,33.14500046,-8.500772476,2.290395088
38.68299866,-8.435939789,2.247212688,34.44599915,-8.432346344,2.303314162,33.24499893,-8.560968399,2.30092369
38.78300095,-8.485128403,2.256520558,34.54600143,-8.492458344,2.313995501,33.34500122,-8.608987808,2.310129814
38.88299942,-8.544202805,2.267354401,34.64599991,-8.54137516,2.323506633,33.44499969,-8.665829659,2.320658416
38.98300171,-8.595888138,2.276662271,34.74599838,-8.597738266,2.333577489,33.54499817,-8.718093872,2.330373274
39.08300018,-8.650700569,2.286834875,34.84600067,-8.653830528,2.34385184,33.64500046,-8.775315285,2.340901643
39.18299866,-8.705771446,2.296854742,34.94599915,-8.70481205,2.353617456,33.74499893,-8.828717232,2.350616502
39.28300095,-8.757102966,2.306620358,35.04600143,-8.763309479,2.364196815,33.84500122,-8.881793022,2.36033136
39.38299942,-8.816263199,2.317250706,35.14599991,-8.811745644,2.373352181,33.94499969,-8.94224453,2.370961476
39.48300171,-8.866366386,2.326507587,35.24599838,-8.872193336,2.384084044,34.04499817,-8.99153614,2.380320337
